"","Country","Year","Age_Group","Grouped_Death_Count","Grouped_Pop_Count","Death_Rate"
"6759","Bulgaria",2004,"[85,90)",8555,46772.58,182.906309636971
"6760","Bulgaria",2004,"[90,95)",4691,16932.24,277.045447028863
"6761","Bulgaria",2004,"[95,100)",912,2244.91,406.25236646458
"6762","Bulgaria",2004,"[100,Inf)",94,197.07,476.987872329629
"6763","Bulgaria",2005,"[0,5)",888,332911.2,2.66737796745799
"6764","Bulgaria",2005,"[5,10)",93,318955.45,0.291576770360876
"6765","Bulgaria",2005,"[10,15)",124,385748.82,0.321452700749674
"6766","Bulgaria",2005,"[15,20)",226,503061.36,0.449249371885768
"6767","Bulgaria",2005,"[20,25)",396,520010.36,0.761523289651383
"6768","Bulgaria",2005,"[25,30)",503,560974.18,0.896654459212365
"6769","Bulgaria",2005,"[30,35)",630,559632.38,1.12573900745343
"6770","Bulgaria",2005,"[35,40)",967,529871.83,1.82496963463787
"6771","Bulgaria",2005,"[40,45)",1617,516157.56,3.13276434428278
"6772","Bulgaria",2005,"[45,50)",2873,538312.82,5.33704547478546
"6773","Bulgaria",2005,"[50,55)",4580,547613.19,8.36356772195352
"6774","Bulgaria",2005,"[55,60)",6936,569709.01,12.1746363112635
"6775","Bulgaria",2005,"[60,65)",8025,450301.92,17.8213763778755
"6776","Bulgaria",2005,"[65,70)",10842,398489.55,27.2077398265525
"6777","Bulgaria",2005,"[70,75)",16755,386908.27,43.3048381209324
"6778","Bulgaria",2005,"[75,80)",21018,294166.26,71.4493905589309
"6779","Bulgaria",2005,"[80,85)",21344,181833.86,117.381878160646
"6780","Bulgaria",2005,"[85,90)",9444,53358.71,176.99078557184
"6781","Bulgaria",2005,"[90,95)",5101,17248.15,295.741862170726
"6782","Bulgaria",2005,"[95,100)",917,2618.04,350.262028082077
"6783","Bulgaria",2005,"[100,Inf)",102,224.23,454.89006823351
"6784","Bulgaria",2006,"[0,5)",857,339137.26,2.52700042454787
"6785","Bulgaria",2006,"[5,10)",111,316875.08,0.350295769550575
"6786","Bulgaria",2006,"[10,15)",104,363099.45,0.286422907002476
"6787","Bulgaria",2006,"[15,20)",259,484964.64,0.534059555352324
"6788","Bulgaria",2006,"[20,25)",413,513905.84,0.803649166547708
"6789","Bulgaria",2006,"[25,30)",488,546444.9,0.893045209132705
"6790","Bulgaria",2006,"[30,35)",646,565492.17,1.14236771837177
"6791","Bulgaria",2006,"[35,40)",969,538440,1.799643414308
"6792","Bulgaria",2006,"[40,45)",1583,502232.26,3.15192815371916
"6793","Bulgaria",2006,"[45,50)",2746,530818.36,5.17314435016905
"6794","Bulgaria",2006,"[50,55)",4557,548656.91,8.30573700420541
"6795","Bulgaria",2006,"[55,60)",6972,559474.18,12.4617010922649
"6796","Bulgaria",2006,"[60,65)",8156,471270.36,17.3064140931757
"6797","Bulgaria",2006,"[65,70)",10395,391242.09,26.56922725262
"6798","Bulgaria",2006,"[70,75)",16251,386061.27,42.0943546085314
"6799","Bulgaria",2006,"[75,80)",20579,288371.82,71.3627288547126
"6800","Bulgaria",2006,"[80,85)",21995,186910.33,117.676749059295
"6801","Bulgaria",2006,"[85,90)",10552,62985.83,167.529744388539
"6802","Bulgaria",2006,"[90,95)",4686,15169.84,308.902401080038
"6803","Bulgaria",2006,"[95,100)",1004,2781.99,360.892742245659
"6804","Bulgaria",2006,"[100,Inf)",115,244.51,470.328411925893
"6805","Bulgaria",2007,"[0,5)",829,346571.85,2.39200038895254
"6806","Bulgaria",2007,"[5,10)",79,321166.73,0.245978155956565
"6807","Bulgaria",2007,"[10,15)",97,339561.46,0.285662571953837
"6808","Bulgaria",2007,"[15,20)",268,464446.09,0.577031448364653
"6809","Bulgaria",2007,"[20,25)",417,507402.25,0.821833170822557
"6810","Bulgaria",2007,"[25,30)",507,531256.82,0.954340689687523
"6811","Bulgaria",2007,"[30,35)",653,572081.74,1.14144527668371
"6812","Bulgaria",2007,"[35,40)",887,543090.09,1.63324652084887
"6813","Bulgaria",2007,"[40,45)",1428,492772.29,2.89789022024757
"6814","Bulgaria",2007,"[45,50)",2594,524297.36,4.94757402554917
"6815","Bulgaria",2007,"[50,55)",4412,542673.82,8.13011396053711
"6816","Bulgaria",2007,"[55,60)",6765,556476.82,12.1568406029922
"6817","Bulgaria",2007,"[60,65)",8284,484705.46,17.090791591248
"6818","Bulgaria",2007,"[65,70)",10048,392100.64,25.6260739589714
"6819","Bulgaria",2007,"[70,75)",15725,373312.18,42.1229224291584
"6820","Bulgaria",2007,"[75,80)",19944,295175.37,67.5666130273674
"6821","Bulgaria",2007,"[80,85)",21999,186552.09,117.924167989756
"6822","Bulgaria",2007,"[85,90)",12579,72309.16,173.961362571492
"6823","Bulgaria",2007,"[90,95)",4258,12592.31,338.142882441744
"6824","Bulgaria",2007,"[95,100)",1122,3034.87,369.702820878654
"6825","Bulgaria",2007,"[100,Inf)",108,270.8,398.818316100443
"6826","Bulgaria",2008,"[0,5)",800,354775.17,2.25494924010606
"6827","Bulgaria",2008,"[5,10)",105,324286.41,0.323787851609323
"6828","Bulgaria",2008,"[10,15)",101,321772.27,0.313886588176166
"6829","Bulgaria",2008,"[15,20)",272,439068.37,0.619493497106157
"6830","Bulgaria",2008,"[20,25)",416,503527.18,0.826171886093617
"6831","Bulgaria",2008,"[25,30)",503,518650.82,0.969823975213227
"6832","Bulgaria",2008,"[30,35)",664,567849.82,1.16932325522266
"6833","Bulgaria",2008,"[35,40)",940,541239.26,1.7367550166261
"6834","Bulgaria",2008,"[40,45)",1370,497740.44,2.75243860032751
"6835","Bulgaria",2008,"[45,50)",2549,517584.71,4.9247977205509
"6836","Bulgaria",2008,"[50,55)",4204,534918,7.85914850500451
"6837","Bulgaria",2008,"[55,60)",6471,549905.54,11.7674755558927
"6838","Bulgaria",2008,"[60,65)",8295,501526.35,16.5395098383166
"6839","Bulgaria",2008,"[65,70)",9622,396461.72,24.2696823289774
"6840","Bulgaria",2008,"[70,75)",14602,362019.27,40.3348694670314
"6841","Bulgaria",2008,"[75,80)",19276,297804.1,64.7271142338202
"6842","Bulgaria",2008,"[80,85)",21506,189167.99,113.687310416524
"6843","Bulgaria",2008,"[85,90)",14057,78250.47,179.641093529534
"6844","Bulgaria",2008,"[90,95)",3577,12667.69,282.371924162969
"6845","Bulgaria",2008,"[95,100)",1083,2690.35,402.549854108202
"6846","Bulgaria",2008,"[100,Inf)",118,303.97,388.196203572721
"6847","Bulgaria",2009,"[0,5)",858,362648.56,2.36592694591149
"6848","Bulgaria",2009,"[5,10)",84,322303.07,0.260624262747482
"6849","Bulgaria",2009,"[10,15)",87,316155.28,0.275181233727933
"6850","Bulgaria",2009,"[15,20)",224,411222.46,0.544717328912433
"6851","Bulgaria",2009,"[20,25)",369,498597.55,0.740075838720026
"6852","Bulgaria",2009,"[25,30)",442,505657,0.874110315886065
"6853","Bulgaria",2009,"[30,35)",639,555866.9,1.14955576595764
"6854","Bulgaria",2009,"[35,40)",904,544448.91,1.66039454464148
"6855","Bulgaria",2009,"[40,45)",1381,506136.36,2.72851371515771
"6856","Bulgaria",2009,"[45,50)",2478,511291.17,4.84655348145363
"6857","Bulgaria",2009,"[50,55)",4112,527263.27,7.79876056983829
"6858","Bulgaria",2009,"[55,60)",6251,537724.27,11.6249169858002
"6859","Bulgaria",2009,"[60,65)",8561,521700.37,16.4098024312308
"6860","Bulgaria",2009,"[65,70)",9708,402193.17,24.1376550476976
"6861","Bulgaria",2009,"[70,75)",13445,347392.91,38.702574557437
"6862","Bulgaria",2009,"[75,80)",18656,305334.37,61.1002292339379
"6863","Bulgaria",2009,"[80,85)",20473,188620.79,108.540527266374
"6864","Bulgaria",2009,"[85,90)",14501,83773.18,173.098359164592
"6865","Bulgaria",2009,"[90,95)",3675,14801.58,248.284304783678
"6866","Bulgaria",2009,"[95,100)",1112,3082.24,360.77657807309
"6867","Bulgaria",2009,"[100,Inf)",116,343.52,337.680484396833
"6868","Bulgaria",2010,"[0,5)",841,363118.99,2.31604521702376
"6869","Bulgaria",2010,"[5,10)",77,321266.5,0.239676405725465
"6870","Bulgaria",2010,"[10,15)",93,316248.27,0.29407275492764
"6871","Bulgaria",2010,"[15,20)",200,381433.08,0.52433837149101
"6872","Bulgaria",2010,"[20,25)",338,491707.82,0.687400090565979
"6873","Bulgaria",2010,"[25,30)",421,497242.83,0.846668819739442
"6874","Bulgaria",2010,"[30,35)",582,540651.89,1.07647824924833
"6875","Bulgaria",2010,"[35,40)",867,547145.82,1.58458671949646
"6876","Bulgaria",2010,"[40,45)",1460,515684.1,2.83119064559097
"6877","Bulgaria",2010,"[45,50)",2403,499134.73,4.81433139304893
"6878","Bulgaria",2010,"[50,55)",3850,518879.09,7.4198403331304
"6879","Bulgaria",2010,"[55,60)",5994,524460.91,11.4288784649365
"6880","Bulgaria",2010,"[60,65)",8639,537741.02,16.0653542852282
"6881","Bulgaria",2010,"[65,70)",9706,411825.54,23.5682323150721
"6882","Bulgaria",2010,"[70,75)",12759,344224.72,37.0659027625907
"6883","Bulgaria",2010,"[75,80)",19048,301871.38,63.0997214774054
"6884","Bulgaria",2010,"[80,85)",20840,191192.93,108.999846385533
"6885","Bulgaria",2010,"[85,90)",15650,86712.86,180.480726849512
"6886","Bulgaria",2010,"[90,95)",4671,17171.71,272.017172430701
"6887","Bulgaria",2010,"[95,100)",1433,3005.15,476.848077467015
"6888","Bulgaria",2010,"[100,Inf)",289,220.28,1311.96658797894
"6889","Bulgaria",2011,"[0,5)",723,356746.89,2.02664695969739
"6890","Bulgaria",2011,"[5,10)",65,324527.87,0.200290964224429
"6891","Bulgaria",2011,"[10,15)",66,312969.19,0.21088337800919
"6892","Bulgaria",2011,"[15,20)",180,358780.91,0.501698933758767
"6893","Bulgaria",2011,"[20,25)",319,476336.26,0.669694975562012
"6894","Bulgaria",2011,"[25,30)",387,492823.63,0.785270787441747
"6895","Bulgaria",2011,"[30,35)",568,523978.82,1.08401328130019
"6896","Bulgaria",2011,"[35,40)",863,552191.37,1.5628639759437
"6897","Bulgaria",2011,"[40,45)",1355,524283,2.58448204500241
"6898","Bulgaria",2011,"[45,50)",2236,485408.55,4.60642895556743
"6899","Bulgaria",2011,"[50,55)",3783,510815.73,7.40580169682715
"6900","Bulgaria",2011,"[55,60)",5917,524906.82,11.2724768940895
"6901","Bulgaria",2011,"[60,65)",8731,528097.35,16.5329365883014
"6902","Bulgaria",2011,"[65,70)",9788,432492.72,22.6315948162087
"6903","Bulgaria",2011,"[70,75)",12461,339886.19,36.6622721564533
"6904","Bulgaria",2011,"[75,80)",18388,303174.55,60.6515289624409
"6905","Bulgaria",2011,"[80,85)",20333,189602.63,107.240073621342
"6906","Bulgaria",2011,"[85,90)",15746,90595.33,173.805868359881
"6907","Bulgaria",2011,"[90,95)",5088,20383.83,249.609617034679
"6908","Bulgaria",2011,"[95,100)",1127,2612.84,431.331424809785
"6909","Bulgaria",2011,"[100,Inf)",142,242.49,585.591158398285
"6910","Bulgaria",2012,"[0,5)",655,346460,1.8905501356578
"6911","Bulgaria",2012,"[5,10)",69,327440,0.210725629122893
"6912","Bulgaria",2012,"[10,15)",76,316089,0.24043861064447
"6913","Bulgaria",2012,"[15,20)",172,335811,0.512192870394359
"6914","Bulgaria",2012,"[20,25)",284,457433,0.620855950488924
"6915","Bulgaria",2012,"[25,30)",337,488683,0.689608601076772
"6916","Bulgaria",2012,"[30,35)",497,507408,0.979487907167408
"6917","Bulgaria",2012,"[35,40)",835,557198,1.49856962874956
"6918","Bulgaria",2012,"[40,45)",1296,529069,2.449585970828
"6919","Bulgaria",2012,"[45,50)",2025,476279,4.25170960718402
"6920","Bulgaria",2012,"[50,55)",3732,503656,7.40981940054323
"6921","Bulgaria",2012,"[55,60)",5749,518758,11.08223873174
"6922","Bulgaria",2012,"[60,65)",8625,524797,16.4349262667279
"6923","Bulgaria",2012,"[65,70)",10255,445750,23.0061693774537
"6924","Bulgaria",2012,"[70,75)",12376,342073,36.1794119968545
"6925","Bulgaria",2012,"[75,80)",18192,295148,61.63687370404
"6926","Bulgaria",2012,"[80,85)",20393,195857.23,104.121762571645
"6927","Bulgaria",2012,"[85,90)",16401,91137.09,179.959662964881
"6928","Bulgaria",2012,"[90,95)",6137,23167.16,264.900833766418
"6929","Bulgaria",2012,"[95,100)",1021,2153.31,474.15374470002
"6930","Bulgaria",2012,"[100,Inf)",158,249.31,633.749147647507
"6931","Bulgaria",2013,"[0,5)",604,342480,1.76360663396403
"6932","Bulgaria",2013,"[5,10)",66,334783,0.19714262671641
"6933","Bulgaria",2013,"[10,15)",66,318881,0.206973761371797
"6934","Bulgaria",2013,"[15,20)",139,318714,0.43612768814674
"6935","Bulgaria",2013,"[20,25)",304,433186,0.701777065740813
"6936","Bulgaria",2013,"[25,30)",335,488936,0.685161248097911
"6937","Bulgaria",2013,"[30,35)",510,498179,1.02372841890164
"6938","Bulgaria",2013,"[35,40)",781,553603,1.41075825094878
"6939","Bulgaria",2013,"[40,45)",1338,529290,2.52791475372669
"6940","Bulgaria",2013,"[45,50)",2072,482688,4.29262795014585
"6941","Bulgaria",2013,"[50,55)",3501,498188,7.02746754237356
"6942","Bulgaria",2013,"[55,60)",5601,511031,10.9601961524839
"6943","Bulgaria",2013,"[60,65)",8078,518051,15.5930593706025
"6944","Bulgaria",2013,"[65,70)",10409,460811,22.5884364739557
"6945","Bulgaria",2013,"[70,75)",11563,346837,33.3384269844336
"6946","Bulgaria",2013,"[75,80)",16670,288002,57.8815424892883
"6947","Bulgaria",2013,"[80,85)",19365,200154.66,96.7501830834216
"6948","Bulgaria",2013,"[85,90)",15634,93936.99,166.430710628476
"6949","Bulgaria",2013,"[90,95)",6334,25520.47,248.192921211874
"6950","Bulgaria",2013,"[95,100)",837,2263.69,369.750274993484
"6951","Bulgaria",2013,"[100,Inf)",143,203.32,703.324808184143
"6952","Bulgaria",2014,"[0,5)",606,337656,1.79472599331864
"6953","Bulgaria",2014,"[5,10)",55,343330,0.160195730055632
"6954","Bulgaria",2014,"[10,15)",63,317210,0.198606601305129
"6955","Bulgaria",2014,"[15,20)",150,313313,0.478754472364696
"6956","Bulgaria",2014,"[20,25)",263,404960,0.649446858949032
"6957","Bulgaria",2014,"[25,30)",324,486621,0.665815901903124
"6958","Bulgaria",2014,"[30,35)",522,488268,1.06908501069085
"6959","Bulgaria",2014,"[35,40)",898,541664,1.65785431559048
"6960","Bulgaria",2014,"[40,45)",1365,533378,2.55916067029386
"6961","Bulgaria",2014,"[45,50)",2111,492411,4.28706913533613
"6962","Bulgaria",2014,"[50,55)",3798,492977,7.70421338115166
"6963","Bulgaria",2014,"[55,60)",5711,503714,11.3377829482603
"6964","Bulgaria",2014,"[60,65)",8515,506367,16.8158667527702
"6965","Bulgaria",2014,"[65,70)",11090,479107,23.1472301594425
"6966","Bulgaria",2014,"[70,75)",11995,352291,34.0485564490719
"6967","Bulgaria",2014,"[75,80)",16347,277738,58.8576284123887
"6968","Bulgaria",2014,"[80,85)",20514,206273.35,99.4505591730585
"6969","Bulgaria",2014,"[85,90)",16213,94538.79,171.495742647013
"6970","Bulgaria",2014,"[90,95)",7283,27271.18,267.058484451351
"6971","Bulgaria",2014,"[95,100)",981,2867.58,342.100307576423
"6972","Bulgaria",2014,"[100,Inf)",156,255.24,611.189468735308
"6973","Bulgaria",2015,"[0,5)",516,334171,1.5441196273764
"6974","Bulgaria",2015,"[5,10)",70,347342,0.201530480045603
"6975","Bulgaria",2015,"[10,15)",60,316693,0.189457929287986
"6976","Bulgaria",2015,"[15,20)",150,313051,0.479155153633114
"6977","Bulgaria",2015,"[20,25)",241,374939,0.642771224119123
"6978","Bulgaria",2015,"[25,30)",357,481408,0.741574714171763
"6979","Bulgaria",2015,"[30,35)",509,483946,1.0517702388283
"6980","Bulgaria",2015,"[35,40)",775,528455,1.46653925121344
"6981","Bulgaria",2015,"[40,45)",1318,537016,2.45430303752588
"6982","Bulgaria",2015,"[45,50)",2188,503432,4.34616790351031
"6983","Bulgaria",2015,"[50,55)",3499,482543,7.25116725348829
"6984","Bulgaria",2015,"[55,60)",5574,495870,11.2408494161776
"6985","Bulgaria",2015,"[60,65)",8258,493132,16.746023377108
"6986","Bulgaria",2015,"[65,70)",11356,492620,23.0522512281272
"6987","Bulgaria",2015,"[70,75)",12517,359892,34.7798784079668
"6988","Bulgaria",2015,"[75,80)",15599,276237,56.4696257199434
"6989","Bulgaria",2015,"[80,85)",21027,204509.21,102.816885361789
"6990","Bulgaria",2015,"[85,90)",16600,96804.93,171.478869929455
"6991","Bulgaria",2015,"[90,95)",8045,28175.86,285.528108103888
"6992","Bulgaria",2015,"[95,100)",1264,3292.71,383.878325148586
"6993","Bulgaria",2015,"[100,Inf)",201,267.38,751.739097913082
"6994","Bulgaria",2016,"[0,5)",491,330275,1.48663992127772
"6995","Bulgaria",2016,"[5,10)",56,349350,0.160297695720624
"6996","Bulgaria",2016,"[10,15)",56,321394,0.174240962805777
"6997","Bulgaria",2016,"[15,20)",141,309596,0.455432240726624
"6998","Bulgaria",2016,"[20,25)",217,350006,0.619989371610772
"6999","Bulgaria",2016,"[25,30)",335,465523,0.719620727654702
"7000","Bulgaria",2016,"[30,35)",474,481875,0.983657587548638
"7001","Bulgaria",2016,"[35,40)",804,513551,1.56556992392187
"7002","Bulgaria",2016,"[40,45)",1323,542793,2.43739326041419
"7003","Bulgaria",2016,"[45,50)",2251,512792,4.38969406699012
"7004","Bulgaria",2016,"[50,55)",3420,470548,7.26812142438178
"7005","Bulgaria",2016,"[55,60)",5607,488734,11.4724983324262
"7006","Bulgaria",2016,"[60,65)",8261,493306,16.746198100165
"7007","Bulgaria",2016,"[65,70)",11295,483221,23.3743980497536
"7008","Bulgaria",2016,"[70,75)",12460,377433,33.0124816854912
"7009","Bulgaria",2016,"[75,80)",15148,273709,55.3434486991659
"7010","Bulgaria",2016,"[80,85)",19635,206692,94.9964197937027
"7011","Bulgaria",2016,"[85,90)",16114,97251.63,165.693880914901
"7012","Bulgaria",2016,"[90,95)",7928,29784.33,266.180236386046
"7013","Bulgaria",2016,"[95,100)",1387,3822.83,362.820214343824
"7014","Bulgaria",2016,"[100,Inf)",179,205.33,871.767398821409
"7015","Bulgaria",2017,"[0,5)",499,327751,1.5224972616407
"7016","Bulgaria",2017,"[5,10)",46,316020,0.145560407569141
"7017","Bulgaria",2017,"[10,15)",56,327202,0.17114809811676
"7018","Bulgaria",2017,"[15,20)",140,313032,0.447238620971658
"7019","Bulgaria",2017,"[20,25)",191,325198,0.58733448545194
"7020","Bulgaria",2017,"[25,30)",320,445237,0.718718345510369
"7021","Bulgaria",2017,"[30,35)",447,479767,0.931702263807223
"7022","Bulgaria",2017,"[35,40)",729,499654,1.45900963466719
"7023","Bulgaria",2017,"[40,45)",1395,548897,2.54146041971445
"7024","Bulgaria",2017,"[45,50)",2223,518543,4.28701187751064
"7025","Bulgaria",2017,"[50,55)",3395,462785,7.33601996607496
"7026","Bulgaria",2017,"[55,60)",5430,483089,11.2401648557512
"7027","Bulgaria",2017,"[60,65)",8074,487548,16.5604207175499
"7028","Bulgaria",2017,"[65,70)",11496,479638,23.968075923926
"7029","Bulgaria",2017,"[70,75)",13195,388263,33.9846959406382
"7030","Bulgaria",2017,"[75,80)",15154,275717,54.9621532223258
"7031","Bulgaria",2017,"[80,85)",20017,202086,99.0518887998179
"7032","Bulgaria",2017,"[85,90)",16850,101580.23,165.878734474218
"7033","Bulgaria",2017,"[90,95)",8350,30165.09,276.810047641164
"7034","Bulgaria",2017,"[95,100)",1660,4269.16,388.83527438653
"7035","Bulgaria",2017,"[100,Inf)",130,179.64,723.669561344912
"7036","Bulgaria",2018,"[0,5)",451,325725,1.38460357663673
"7037","Bulgaria",2018,"[5,10)",61,344667,0.176982420713326
"7038","Bulgaria",2018,"[10,15)",70,301662,0.232047788584575
"7039","Bulgaria",2018,"[15,20)",145,315547,0.459519501056895
"7040","Bulgaria",2018,"[20,25)",176,307744,0.571903920141416
"7041","Bulgaria",2018,"[25,30)",304,419624,0.724458086286771
"7042","Bulgaria",2018,"[30,35)",488,479506,1.01771406405759
"7043","Bulgaria",2018,"[35,40)",757,489908,1.54518807612858
"7044","Bulgaria",2018,"[40,45)",1331,544398,2.44490244269817
"7045","Bulgaria",2018,"[45,50)",2203,518322,4.25025370329641
"7046","Bulgaria",2018,"[50,55)",3285,469131,7.00230852363199
"7047","Bulgaria",2018,"[55,60)",5474,477398,11.4663236963707
"7048","Bulgaria",2018,"[60,65)",8001,480497,16.6515087503148
"7049","Bulgaria",2018,"[65,70)",11132,473587,23.5057127835012
"7050","Bulgaria",2018,"[70,75)",13510,401524,33.6468056703958
"7051","Bulgaria",2018,"[75,80)",15069,279398,53.9338148447734
"7052","Bulgaria",2018,"[80,85)",18976,197996,95.8403200064648
"7053","Bulgaria",2018,"[85,90)",16748,104779.66,159.840182722486
"7054","Bulgaria",2018,"[90,95)",8466,31034.99,272.788874750725
"7055","Bulgaria",2018,"[95,100)",1751,4612.47,379.62306529907
"7056","Bulgaria",2018,"[100,Inf)",132,182,725.274725274725
"7057","Canada",1950,"[0,5)",18040,1685328.48,10.7041447492776
"7058","Canada",1950,"[5,10)",1142,1362735.88,0.838020057122148
"7059","Canada",1950,"[10,15)",808,1127593.42,0.716570339688573
"7060","Canada",1950,"[15,20)",1163,1065687.42,1.09131437434065
"7061","Canada",1950,"[20,25)",1497,1096845.48,1.36482305602426
"7062","Canada",1950,"[25,30)",1568,1123412.6,1.39574720810502
"7063","Canada",1950,"[30,35)",1658,1038177.53,1.59702936356174
"7064","Canada",1950,"[35,40)",2297,984607.94,2.33290826397358
"7065","Canada",1950,"[40,45)",3022,857023.01,3.52615970019288
"7066","Canada",1950,"[45,50)",4119,738353.42,5.57862926943577
"7067","Canada",1950,"[50,55)",5483,659118.61,8.31868485703962
"7068","Canada",1950,"[55,60)",7390,571033.14,12.9414555519492
"7069","Canada",1950,"[60,65)",10410,503909.58,20.6584681323185
"7070","Canada",1950,"[65,70)",13211,426562.18,30.9708657246641
"7071","Canada",1950,"[70,75)",14783,309561.38,47.7546650037547
"7072","Canada",1950,"[75,80)",14221,186567.67,76.2243533405332
"7073","Canada",1950,"[80,85)",11827,102328.93,115.578263155884
"7074","Canada",1950,"[85,90)",7722,40414.43,191.070367687977
"7075","Canada",1950,"[90,95)",2874,11287.98,254.607113053
"7076","Canada",1950,"[95,100)",687,1808.42,379.889627409562
"7077","Canada",1950,"[100,Inf)",86,191.01,450.238207423695
"7078","Canada",1951,"[0,5)",17280,1756296.71,9.83888422816666
"7079","Canada",1951,"[5,10)",1177,1447927.93,0.812885762898434
